Date,VIX,Returns,Unemployment,MarketRegime
2020-08-17,57.62178481419122,0.008056520965867136,5.638896884842583,bull
2020-08-18,58.762194924782044,-0.00884419528258362,5.633012428577166,bear
2020-08-19,24.803245036436767,0.001978039787212899,5.626870550482123,sideways
2020-08-20,19.833712774887488,0.0015791855559997865,5.62229416971543,sideways
2020-08-21,60.81935002647216,-0.008958168102887298,5.613845770644765,bear
2020-08-22,80.0,0.03086752771930243,5.608331446014191,bull
2020-08-23,80.0,0.016182290878630656,5.602842720400856,bull
2020-08-24,80.0,-0.026640680624137974,5.597122579661314,bear
2020-08-25,24.488452554471024,-0.0020313214032861805,5.593700264937785,sideways
2020-08-26,65.29451811270249,-0.009833061252183056,5.587783882916444,bear
2020-08-27,69.5601101801495,0.011319887771506748,5.583647605454683,bull
2020-08-28,60.572063309197326,-0.00912383352218916,5.579218217896026,bear
2020-08-29,29.880358116400917,-0.003045813326441317,5.5758179481813475,sideways
2020-08-30,52.778848441174844,0.007465646519418593,5.570614202898188,bull
2020-08-31,80.0,0.014979457216435541,5.5654712548490215,bull
2020-09-01,80.0,-0.014508554662549532,5.562285229426794,bear
2020-09-02,53.748241693503665,-0.007419229470124132,5.558557608103017,bear
2020-09-03,54.6665993327194,-0.008108025561439167,5.552990111428362,bear
2020-09-04,66.3945638029902,-0.01092154360089351,5.548559822361191,bear
2020-09-05,80.0,0.02479750488403775,5.545187949220151,bull
2020-09-06,75.4340413634904,0.011534226641221883,5.542401299556932,bull
2020-09-07,80.0,-0.0161064139867813,5.53823257092115,bear
2020-09-08,71.61264765281729,0.011046646408465382,5.5319647668644825,bull
2020-09-09,80.0,0.03454167223688257,5.529271385627777,bull
2020-09-10,80.0,0.022895313355643716,5.524972357309108,bull
2020-09-11,80.0,-0.017711486818181455,5.520015119963491,bear
2020-09-12,66.06022668251767,-0.010305808456630062,5.51438257572763,bear
2020-09-13,80.0,0.01744250554647333,5.512536848278691,bull
2020-09-14,46.7516222703027,-0.006626540874987044,5.5101470555506715,bear
2020-09-15,42.32753240501759,0.005831983247196017,5.507545033381533,bull
2020-09-16,79.7658928379354,0.013285907450879255,5.506700440514537,bull
2020-09-17,68.59952133737826,-0.010746775583495393,5.5052475583950615,bear
2020-09-18,26.2796573099089,-0.0025422354576260797,5.5049176814361305,sideways
2020-09-19,80.0,-0.0486274571925613,5.501723375457402,bear
2020-09-20,80.0,-0.024591306058526607,5.500032394666202,bear
2020-09-21,54.87381093027354,-0.008206783482602726,5.49690488229933,bear
2020-09-22,80.0,-0.019858104425993287,5.49531077983322,bear
2020-09-23,80.0,0.02101454867377587,5.493843927098896,bull
2020-09-24,80.0,-0.016749210934654313,5.493399148099179,bear
2020-09-25,62.40445797276026,-0.009450509487385617,5.492520481063679,bear
2020-09-26,19.34039864579068,0.0005710067618142467,5.492367092875223,sideways
2020-09-27,80.0,0.02223330068835458,5.492441403452752,bull
2020-09-28,80.0,-0.016591272130020672,5.4941150547703135,bear
2020-09-29,80.0,0.01462920185632026,5.493466475563866,bull
2020-09-30,34.67126310732278,0.0035793362865578575,5.492340263879509,sideways
2020-10-01,80.0,-0.013506762508407691,5.492549306954099,bear
2020-10-02,38.72687373223281,0.004730199612267522,5.49185814580511,sideways
2020-10-03,38.52633476589992,0.0044319353560555545,5.49359935194365,sideways
2020-10-04,52.66570279169532,-0.007616866086170808,5.493723428946764,bear
2020-10-05,17.264246383612633,2.3658057616121912e-05,5.493713076602595,sideways
2020-10-06,46.10260669625461,-0.0052749723414031785,5.493944749361932,bear
2020-10-07,19.16685648717046,0.0011477657104880848,5.495513711412016,sideways
2020-10-08,65.54547709325904,0.010661513259913317,5.496353813166795,bull
2020-10-09,80.0,0.026422554894162946,5.496857003511954,bull
2020-10-10,80.0,-0.012782721503570144,5.499813881776261,bear
2020-10-11,80.0,0.029938956319129968,5.500395524756546,bull
2020-10-12,80.0,-0.02279352572901153,5.50201476407082,bear
2020-10-13,44.00019625723378,-0.006335481571336056,5.504396134605407,bear
2020-10-14,56.67414616107041,0.008057661783001437,5.504638742661609,bull
2020-10-15,45.42033022161111,0.006326410372625778,5.507137269823471,bull
2020-10-16,56.31480942633335,-0.007575210722783751,5.5082441542463165,bear
2020-10-17,39.66941020591563,-0.004136875899915879,5.511372013918428,sideways
2020-10-18,52.07863282376165,-0.007722389199865669,5.512856841546706,bear
2020-10-19,63.32563169886437,-0.009884949194136305,5.516138765726931,bear
2020-10-20,73.05438385640015,0.011267041616488107,5.519974663227231,bull
2020-10-21,54.76894176428762,0.00810864061277333,5.5237062644954875,bull
2020-10-22,56.268756595911256,-0.008271915806355147,5.52696699570321,bear
2020-10-23,76.74885169222347,0.01233961497022773,5.529883467382145,bull
2020-10-24,49.047732723578115,0.007577415807194687,5.532592245737092,bull
2020-10-25,80.0,0.014208414944023338,5.53748493019356,bull
2020-10-26,77.5511225401659,0.012786115617658852,5.54034252266474,bull
2020-10-27,60.90226455669702,-0.009377702040299312,5.5429969281663665,bear
2020-10-28,66.77854406200966,-0.009778256011014405,5.547487058697747,bear
2020-10-29,61.25575058467173,0.009753752874646048,5.550647840152653,bull
2020-10-30,74.65793315565188,0.011606304556431182,5.553785679054747,bull
2020-10-31,26.980759148456457,0.0025077370018240144,5.5565597499999,sideways
2020-11-01,28.247770412990995,0.002761458149996533,5.560423038387337,sideways
2020-11-02,80.0,0.02021726506682568,5.5648137567375775,bull
2020-11-03,37.330691684999344,-0.004330117819172313,5.569656191411764,sideways
2020-11-04,55.343411763019596,0.007840437153716106,5.575331387290398,bull
2020-11-05,21.76038109989167,-0.0009648023557651895,5.580705321745761,sideways
2020-11-06,29.128275831440064,-0.002958178519561342,5.585483196673734,sideways
2020-11-07,80.0,0.01639001707589558,5.590373986413697,bull
2020-11-08,80.0,0.016159248649999562,5.596091859591561,bull
2020-11-09,80.0,0.01593449427000949,5.602689332597491,bull
2020-11-10,80.0,0.023269080961316833,5.608256158890392,bull
2020-11-11,44.833728245247336,0.005468873816754752,5.61334153723887,bull
2020-11-12,71.41319793146101,0.01182306933277541,5.618015531628789,bull
2020-11-13,21.302021498246653,-0.0017893874823467584,5.62234785873066,sideways
2020-11-14,40.986821077723384,0.00500461779085728,5.628900620736741,bull
2020-11-15,18.350640881474998,-0.00045122225734381275,5.63547230726745,sideways
2020-11-16,25.421242787744777,0.0018646950234220102,5.64214881840762,sideways
2020-11-17,63.49156034408314,0.009800294386238105,5.648222938875258,bull
2020-11-18,63.81534833626653,-0.009813251371254467,5.65593444781651,bear
2020-11-19,80.0,0.029923158861031012,5.661854829617259,bull
2020-11-20,58.19993076403329,-0.008605628950289327,5.6693126274581145,bear
2020-11-21,80.0,-0.01943395498187385,5.675872514635527,bear
2020-11-22,80.0,0.013984872106126247,5.681956940095503,bull
2020-11-23,80.0,0.015171914830669288,5.689334409565691,bull
2020-11-24,79.83132394739795,0.012896180221916185,5.696619137261557,bull
2020-11-25,80.0,0.012504418683347436,5.703939316774305,bull
2020-11-26,29.820874050777448,0.002817182143965768,5.711069853777702,sideways
2020-11-27,76.3498363451268,-0.012395379143494319,5.718165182257734,bear
2020-11-28,21.05364028291935,-0.0008420074557929688,5.727768625065266,sideways
2020-11-29,65.09451159361976,-0.009825827163840268,5.736247663796837,bear
2020-11-30,80.0,0.013161630568498214,5.744342822448544,bull
2020-12-01,20.84602814226916,0.0009264653911675632,5.751902318452812,sideways
2020-12-02,77.59891149792986,-0.011697164873654159,5.7604303306755025,bear
2020-12-03,46.03932612697683,-0.0066602205995257326,5.768540110058362,bear
2020-12-04,42.756902624769,0.005361927694229217,5.776226779392356,bull
2020-12-05,47.5646515061058,-0.006883482753213776,5.783650089662081,bear
2020-12-06,80.0,-0.013210002484139227,5.791360167293475,bear
2020-12-07,20.729165354782005,0.0015133076755508386,5.796042548260769,sideways
2020-12-08,36.551066881494876,0.00447716010174101,5.80416544058125,sideways
2020-12-09,45.453398222617906,-0.006208715610218744,5.811646396177607,bear
2020-12-10,55.98822197028237,-0.00780731770631859,5.82126327653304,bear
2020-12-11,28.93333648338896,0.002419285519100826,5.829359231894982,sideways
2020-12-12,80.0,-0.020737408018639696,5.83629688742632,bear
2020-12-13,80.0,-0.02475943821937627,5.84442122579023,bear
2020-12-14,80.0,-0.015228550962661793,5.8515945005930075,bear
2020-12-15,41.22007751969967,-0.005747417468210067,5.860330045681972,bear
2020-12-16,34.636615850791536,0.004014129990328055,5.86892342425527,sideways
2020-12-17,80.0,0.02343316925230889,5.878221528441498,bull
2020-12-18,80.0,0.018051528198492067,5.885806273150694,bull
2020-12-19,24.422058101956427,0.0017112276902470067,5.894248787814696,sideways
2020-12-20,15.02977709603687,0.000557002419509069,5.901322661031958,sideways
2020-12-21,80.0,-0.014426539985665317,5.910490938644765,bear
2020-12-22,30.35779177595336,-0.0026630050370189126,5.919501971583803,sideways
2020-12-23,40.98928850176914,-0.004362480591205857,5.9285128008803385,sideways
2020-12-24,34.16944480967494,0.00446828228683017,5.937049783518652,sideways
2020-12-25,66.31418970931594,-0.01101480769591881,5.9460177301354,bear
2020-12-26,49.178111222912676,0.006087236174433823,5.956190518598703,bull
2020-12-27,80.0,0.024708530929925428,5.964486610309224,bull
2020-12-28,32.314934331908375,0.0038103039591322217,5.9732166352824665,sideways
2020-12-29,52.5079412887977,0.007287736623310566,5.98072953678354,bull
2020-12-30,71.27704052361025,0.012309707200328802,5.988465403555397,bull
2020-12-31,30.288579204303236,-0.003056365638221783,5.997169894926408,sideways
2021-01-01,31.906212843245644,0.0032501140995118945,6.006880506551027,sideways
2021-01-02,23.54308443722217,0.0013389088316293019,6.01522835346023,sideways
2021-01-03,24.136824318206603,0.0022329232445583358,6.023591464731172,sideways
2021-01-04,68.41418486740835,-0.01064856210892033,6.031775959276201,bear
2021-01-05,19.459449787380454,-0.0012620598078999256,6.0398223885729205,sideways
2021-01-06,54.09857954685744,0.007717562407101761,6.048685809383624,bull
2021-01-07,80.0,0.023810666598345978,6.0557417254644035,bull
2021-01-08,80.0,0.019651195710947297,6.065558028648026,bull
2021-01-09,80.0,0.0367279760048628,6.073407630625406,bull
2021-01-10,34.625363695388224,-0.003664618242348182,6.082621695869442,sideways
2021-01-11,80.0,0.012851885902340536,6.089818480102931,bull
2021-01-12,43.63329519280209,0.005820507266543384,6.098926215246164,bull
2021-01-13,80.0,0.03451114545157376,6.108006666421752,bull
2021-01-14,35.71404312079551,-0.0047222451900125195,6.11676649499465,sideways
2021-01-15,79.60203005755714,-0.013040276670714144,6.124112331027969,bear
2021-01-16,70.39431584493232,-0.011098945015803162,6.132664310426526,bear
2021-01-17,80.0,-0.03357822486780773,6.139743391915044,bear
2021-01-18,80.0,-0.014101970298772961,6.147710024547788,bear
2021-01-19,80.0,-0.01370738398306006,6.156913656166781,bear
2021-01-20,17.06586754958713,1.4430000531102244e-05,6.1658369770447266,sideways
2021-01-21,43.707400992798334,0.005629225636763611,6.173928771278396,bull
2021-01-22,80.0,0.029768407715591014,6.180978175059624,bull
2021-01-23,80.0,0.020710039115908956,6.189593194448264,bull
2021-01-24,35.83605345010713,-0.0040115470117542545,6.197524867167146,sideways
2021-01-25,80.0,-0.01377852947257622,6.203057358272087,bear
2021-01-26,43.06254615524897,0.005123081678082342,6.211630983067461,bull
2021-01-27,80.0,-0.018278881769693164,6.219333624828581,bear
2021-01-28,80.0,0.02431610513387667,6.228196540657784,bull
2021-01-29,80.0,0.023054822837594642,6.23469305474541,bull
2021-01-30,24.227389795466895,-0.001926670214051642,6.239037205954308,sideways
2021-01-31,80.0,-0.02558235197917349,6.246763986658717,bear
2021-02-01,80.0,0.01569161521664649,6.254427882092122,bull
2021-02-02,27.07600309206843,0.0019202253645400303,6.26003199255089,sideways
2021-02-03,80.0,0.019451289752509933,6.266268563819684,bull
2021-02-04,80.0,-0.01952615693141352,6.276157003125152,bear
2021-02-05,77.09532912256329,-0.012395856730589296,6.28290065109234,bear
2021-02-06,26.199441016136127,-0.0019005158503451118,6.290594816822198,sideways
